3.0,25.8241,2.0,26.1514,0.0,0.0,1.0,9.69708,1.0,20.6164,2.0,10.1633,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4079,0.0,5052286.0
10.0,26.9741,3.0,17.9983,0.0,0.0,3.0,10.823,4.0,19.7656,3.0,9.45478,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.8348,10.0869,0.0,7.65586,0.0,0.0,0.0,61485013.0
5.0,24.6428,4.0,24.4727,0.0,0.0,1.0,17.5323,1.0,30.9738,4.0,18.5137,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.6428,18.8884,0.0,0.0,30.9738,17.7387,0.0,7589080.0
8.0,26.6475,6.0,26.4383,0.0,0.0,1.0,31.5971,1.0,16.6362,6.0,18.9848,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31.5972,31.5971,0.0,0.0,0.0,20.8812,0.0,34571063.0
4.0,26.5179,3.0,26.261,0.0,0.0,0.0,0.0,1.0,10.4738,3.0,18.0447,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.7717,10.4738,0.0,0.0,0.0,20.9239,0.0,8860539.0
19.0,26.8169,6.0,25.4115,0.0,0.0,7.0,14.2477,3.0,12.8512,6.0,17.607,4.0,12.7356,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.5612,0.0,0.0,0.0,0.0,17.607,0.0,16076203.0
7.0,26.0472,3.0,26.0417,0.0,0.0,2.0,27.8345,2.0,20.6425,3.0,19.8269,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.9601,0.0,0.0,0.0,0.0,20.6425,0.0,13607579.0
3.0,25.8242,2.0,25.5585,0.0,0.0,1.0,10.0118,1.0,14.5716,2.0,12.2064,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.793,0.0,0.0,0.0,0.0,17.7607,0.0,3704638.0
15.0,26.9413,11.0,26.6653,0.0,0.0,0.0,0.0,2.0,13.3233,11.0,15.4253,0.0,0.0,1.0,4.85981,0.0,0.0,1.0,0.0,0.0,26.8121,14.8946,0.0,0.0,4.17439,18.8942,0.0,9821860.0
5.0,24.4891,4.0,24.5205,0.0,0.0,1.0,11.6162,1.0,20.3855,4.0,8.16195,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1807,0.0,6081070.0
39.0,28.2127,18.0,28.1788,0.0,0.0,3.0,23.2745,9.0,24.7925,18.0,20.0636,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.1082,0.0,0.0,0.0,0.0,22.9696,0.0,472471126.0
8.0,26.945,6.0,26.7535,0.0,0.0,1.0,28.8573,1.0,14.0733,6.0,16.286,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.858,28.8573,0.0,0.0,0.0,19.1046,0.0,13999705.0
12.0,26.5748,5.0,26.3674,0.0,0.0,1.0,14.9504,1.0,14.9504,5.0,13.4666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.5577,0.0,0.0,0.0,0.0,18.6082,0.0,9737460.0
13.0,26.3839,6.0,24.1544,0.0,0.0,1.0,12.753,4.0,23.8707,6.0,17.8243,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.1102,0.0,0.0,0.0,0.0,22.7156,0.0,56120060.0
12.0,27.1958,8.0,27.8394,0.0,0.0,1.0,23.6197,3.0,21.7511,8.0,23.4171,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.8695,0.0,0.0,0.0,0.0,21.7511,0.0,178554677.0
6.0,26.6459,4.0,26.4684,0.0,0.0,1.0,21.5661,1.0,19.895,4.0,21.3037,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.1543,21.5661,0.0,0.0,0.0,21.106,0.0,25738807.0
4.0,24.4816,3.0,27.8325,0.0,0.0,1.0,8.20139,1.0,18.9221,3.0,9.56142,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.3562,0.0,0.0,0.0,0.0,8.83419,0.0,8959706.0
7.0,25.2482,6.0,25.206,0.0,0.0,1.0,8.67437,1.0,8.67437,6.0,20.0125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.2294,8.67437,0.0,0.0,0.0,20.0926,0.0,8689350.0
40.0,27.444,24.0,26.9339,0.0,0.0,0.0,0.0,8.0,19.4814,24.0,11.714,0.0,0.0,7.0,6.32972,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.63835,23.0958,0.0,155124678.0
10.0,24.6714,6.0,24.2777,0.0,0.0,0.0,0.0,2.0,14.7566,6.0,10.2906,0.0,0.0,1.0,3.49651,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.83321,20.479,0.0,11245331.0
7.0,23.0785,6.0,22.8961,0.0,0.0,1.0,8.6759,1.0,9.78493,6.0,15.7585,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.9582,15.3119,0.0,0.0,0.0,15.1795,0.0,568054.0
3.0,26.2331,2.0,26.0687,0.0,0.0,1.0,17.7501,1.0,20.5587,2.0,19.5106,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.2369,0.0,0.0,0.0,0.0,19.5106,0.0,23099388.0
13.0,25.754,10.0,25.6746,0.0,0.0,0.0,0.0,3.0,12.7642,10.0,21.2709,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.2816,3.29584,10.1027,10.1038,12.7661,18.4361,0.0,11150032.0
12.0,25.7483,10.0,25.8673,0.0,0.0,0.0,0.0,2.0,11.4845,10.0,16.7315,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.3407,0.0,9.4096,12.3349,20.9745,17.8303,0.0,22101772.0
6.0,25.77,3.0,25.3476,0.0,0.0,0.0,0.0,3.0,25.7734,3.0,18.9048,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.4557,0.0,0.0,0.0,0.0,19.9662,0.0,36500563.0
5.0,25.1823,4.0,25.2079,0.0,0.0,1.0,12.4176,1.0,21.1593,4.0,8.20385,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0739,0.0,8161008.0
3.0,25.8242,2.0,27.14,0.0,0.0,1.0,10.674,1.0,17.7014,2.0,11.1664,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.7968,0.0,0.0,0.0,0.0,17.7014,0.0,20393079.0
10.0,25.369,6.0,24.8941,0.0,0.0,1.0,5.7462,2.0,18.0018,6.0,16.0301,2.0,16.7828,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.2993,16.1796,0.0,0.0,17.9079,17.0935,0.0,1530256.0
5.0,26.7917,4.0,26.6013,0.0,0.0,1.0,15.9691,1.0,17.0284,4.0,15.9848,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.6803,0.0,0.0,0.0,0.0,21.2802,0.0,14998952.0
24.0,27.1818,11.0,31.8967,0.0,0.0,5.0,32.9503,8.0,23.6295,11.0,21.9929,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32.9504,23.6295,0.0,12.3119,33.4233,21.7641,0.0,89389166.0
3.0,25.1321,2.0,24.8987,0.0,0.0,2.0,17.0059,1.0,18.5145,2.0,16.9313,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.1303,0.0,0.0,0.0,0.0,17.0572,0.0,1202027.0
13.0,26.9099,10.0,27.9017,0.0,0.0,1.0,16.8086,3.0,22.4511,10.0,23.695,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0069,18.7379,0.0,0.0,23.6619,19.921,0.0,51113834.0
18.0,27.8633,11.0,27.6729,0.0,0.0,2.0,9.40055,3.0,16.0661,11.0,15.5391,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.3758,0.0,0.0,0.0,0.0,22.3443,0.0,35614198.0
12.0,27.0693,0.0,0.0,0.0,0.0,0.0,0.0,6.0,22.3692,0.0,0.0,0.0,0.0,5.0,7.5606,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.86797,0.0,0.0,73781049.0
24.0,27.1489,17.0,27.2877,0.0,0.0,1.0,13.1622,6.0,20.9862,17.0,20.5698,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.3601,20.9908,0.0,12.8384,0.0,20.5687,0.0,21883358.0
6.0,25.8241,4.0,25.7108,0.0,0.0,0.0,0.0,2.0,11.4477,4.0,9.61026,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.8217,0.0,0.0,0.0,0.0,18.1335,0.0,1202625.0
5.0,24.9672,4.0,24.2484,0.0,0.0,1.0,15.4238,2.0,18.906,4.0,18.0742,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.8613,17.1241,0.0,0.0,0.0,18.906,0.0,17934284.0
13.0,25.5638,8.0,25.5943,0.0,0.0,4.0,22.3185,1.0,18.1389,8.0,21.5285,3.0,22.0516,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.1297,22.0516,0.0,0.0,0.0,20.0259,0.0,25740633.0
8.0,24.222,5.0,24.2224,0.0,0.0,1.0,11.483,2.0,16.4571,5.0,10.2637,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.222,0.0,0.0,0.0,0.0,17.1503,0.0,4154354.0
5.0,25.5505,4.0,26.4555,0.0,0.0,1.0,15.6659,1.0,16.2452,4.0,22.8285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.3281,0.0,0.0,0.0,0.0,18.7403,0.0,4458080.0
3.0,25.8241,2.0,26.1514,0.0,0.0,1.0,9.69708,1.0,20.6164,2.0,10.1633,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4079,0.0,4573581.0
10.0,26.9741,3.0,17.9983,0.0,0.0,3.0,10.823,4.0,19.7659,3.0,9.45478,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.8348,10.0869,0.0,7.65586,0.0,0.0,0.0,102434980.0
8.0,26.6475,6.0,26.4382,0.0,0.0,1.0,31.5101,1.0,16.5492,6.0,18.8978,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31.5102,31.5101,0.0,0.0,0.0,20.8761,0.0,57662315.0
4.0,25.9524,3.0,25.385,0.0,0.0,1.0,11.3343,1.0,14.7852,3.0,15.487,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.8465,0.0,0.0,0.0,0.0,15.8697,0.0,28445171.0
7.0,26.0472,3.0,26.0402,0.0,0.0,2.0,27.6778,2.0,20.5641,3.0,19.7485,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.8124,0.0,0.0,0.0,0.0,20.5641,0.0,14227574.0
16.0,26.2145,7.0,25.8803,0.0,0.0,1.0,6.68586,2.0,12.0007,7.0,10.9509,3.0,9.55994,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.4653,9.71045,0.0,0.0,11.9957,20.263,0.0,7105948.0
15.0,26.9413,11.0,26.6651,0.0,0.0,0.0,0.0,2.0,10.5041,11.0,13.8322,0.0,0.0,1.0,4.85981,0.0,0.0,1.0,0.0,0.0,26.812,12.9276,0.0,0.0,4.17439,18.9195,0.0,2209536.0
39.0,28.2127,18.0,28.1762,0.0,0.0,3.0,23.1968,9.0,24.7142,18.0,20.0636,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.1038,0.0,0.0,0.0,0.0,22.8913,0.0,369289527.0
8.0,26.945,6.0,26.7535,0.0,0.0,1.0,28.5519,1.0,13.7679,6.0,15.9809,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.5529,28.5519,0.0,0.0,0.0,19.0968,0.0,18192272.0
11.0,25.7877,10.0,26.7479,0.0,0.0,1.0,22.4566,1.0,22.4566,10.0,22.4101,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.8435,0.0,0.0,0.0,0.0,24.7276,0.0,11613134.0
24.0,26.7641,11.0,26.7157,0.0,0.0,5.0,23.652,8.0,18.4062,11.0,17.1803,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0747,18.4062,0.0,0.0,23.7076,16.8481,0.0,75365988.0
34.0,27.5101,19.0,27.593,0.0,0.0,1.0,28.1315,2.0,23.5526,19.0,21.0908,2.0,23.4393,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.5617,0.0,0.0,28.1315,0.0,22.0843,0.0,84707246.0
6.0,26.6459,4.0,26.4703,0.0,0.0,1.0,21.7602,1.0,20.0891,4.0,21.3439,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.2667,0.0,21.7602,0.0,0.0,21.2197,0.0,73296647.0
7.0,25.2482,6.0,25.3691,0.0,0.0,1.0,8.62891,1.0,8.62891,6.0,20.2007,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.2287,8.62891,0.0,0.0,0.0,23.6208,0.0,18691928.0
40.0,27.444,24.0,26.9339,0.0,0.0,0.0,0.0,8.0,19.1776,24.0,11.578,0.0,0.0,7.0,6.32972,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.63835,23.0888,0.0,123353063.0
7.0,23.0785,6.0,22.9129,0.0,0.0,1.0,8.6759,1.0,10.7787,6.0,15.7585,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.9868,15.3151,0.0,0.0,0.0,15.1872,0.0,1028763.0
13.0,25.754,10.0,25.6748,0.0,0.0,0.0,0.0,3.0,14.3028,10.0,21.2743,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.72,11.6409,12.9627,11.6425,14.3025,18.5362,0.0,10333166.0
4.0,25.3646,3.0,24.854,0.0,0.0,0.0,0.0,1.0,16.4569,3.0,9.28257,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9894,0.0,13168729.0
5.0,25.1823,4.0,25.205,0.0,0.0,1.0,12.4176,1.0,21.081,4.0,8.17498,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9956,0.0,7903300.0
3.0,25.8242,2.0,27.14,0.0,0.0,1.0,10.674,1.0,17.7014,2.0,11.1664,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.7968,0.0,0.0,0.0,0.0,17.7014,0.0,22739587.0
10.0,25.369,6.0,24.8941,0.0,0.0,1.0,5.7462,2.0,18.0018,6.0,16.0301,2.0,16.7828,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.2993,16.1796,0.0,0.0,17.9079,17.0935,0.0,2109488.0
5.0,26.7917,4.0,26.6013,0.0,0.0,1.0,15.9691,1.0,17.0551,4.0,15.9851,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.6803,0.0,0.0,0.0,0.0,21.2808,0.0,19048367.0
10.0,25.8278,5.0,25.5288,0.0,0.0,3.0,18.4698,2.0,20.9505,5.0,17.807,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.4141,19.058,0.0,0.0,20.7872,20.1498,0.0,4685145.0
5.0,24.967,4.0,24.244,0.0,0.0,1.0,12.3935,2.0,17.9433,4.0,18.6923,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.423,0.0,0.0,0.0,13.0432,17.9433,0.0,16422299.0
24.0,27.1818,11.0,32.3854,0.0,0.0,5.0,33.4425,8.0,23.76,11.0,22.1482,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,33.4425,23.76,0.0,12.3119,33.9154,21.8947,0.0,86300163.0
5.0,27.0389,4.0,26.7954,0.0,0.0,0.0,0.0,1.0,8.66991,4.0,17.982,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.7717,8.66991,0.0,0.0,0.0,22.1219,0.0,23173518.0
4.0,25.1383,3.0,24.9042,0.0,0.0,1.0,10.9438,1.0,16.6183,3.0,18.9103,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.2126,18.3998,0.0,0.0,0.0,18.2189,0.0,4744645.0
13.0,26.4468,10.0,26.3562,0.0,0.0,0.0,0.0,3.0,14.15,10.0,21.9641,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.2817,4.36945,0.0,11.6326,14.5007,19.2706,0.0,21857518.0
35.0,27.8962,24.0,27.8258,0.0,0.0,2.0,10.7137,5.0,18.1002,24.0,20.4662,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.6745,19.4722,18.2269,0.0,0.0,22.8216,0.0,38147315.0
6.0,26.1779,5.0,25.9442,0.0,0.0,1.0,10.6219,1.0,15.0234,5.0,15.8931,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0703,15.8571,0.0,0.0,0.0,18.1561,0.0,7831087.0
3.0,25.1321,2.0,24.8995,0.0,0.0,2.0,17.1642,1.0,18.7713,2.0,17.0896,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.1308,0.0,0.0,0.0,0.0,17.1556,0.0,958914.0
4.0,23.5294,3.0,23.5306,0.0,0.0,1.0,14.6201,1.0,14.6201,3.0,13.1433,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.529,0.0,0.0,0.0,0.0,16.5328,0.0,5035875.0
8.0,26.4062,7.0,26.2667,0.0,0.0,1.0,16.5669,1.0,16.5669,7.0,17.0429,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.3247,0.0,0.0,0.0,0.0,20.5664,0.0,24251975.0
24.0,27.1489,17.0,27.2877,0.0,0.0,1.0,13.1622,6.0,20.9862,17.0,20.5698,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.3601,20.9908,0.0,12.8384,0.0,20.5687,0.0,19356131.0
15.0,27.4647,8.0,27.2721,0.0,0.0,3.0,12.2563,3.0,21.5718,8.0,17.9298,1.0,11.7862,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.034,0.0,0.0,0.0,0.0,22.1316,0.0,22257367.0
4.0,23.9658,3.0,27.1847,0.0,0.0,1.0,8.20139,1.0,18.2377,3.0,9.56142,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.7418,0.0,0.0,0.0,0.0,8.83419,0.0,7183799.0
3.0,25.8242,2.0,25.7946,0.0,0.0,1.0,4.30407,1.0,15.3863,2.0,12.9648,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.7931,0.0,0.0,0.0,0.0,17.9971,0.0,1093555.0
10.0,26.9741,3.0,17.9983,0.0,0.0,3.0,10.823,4.0,19.7659,3.0,9.45478,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.8348,10.0869,0.0,7.65586,0.0,0.0,0.0,79344130.0
5.0,24.6443,4.0,24.4753,0.0,0.0,1.0,17.9586,1.0,31.1334,4.0,18.544,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.6443,19.0012,0.0,0.0,31.1334,17.7715,0.0,3397273.0
4.0,26.5179,3.0,26.261,0.0,0.0,0.0,0.0,1.0,10.7362,3.0,18.0453,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.7717,10.7362,0.0,0.0,0.0,20.924,0.0,17502713.0
7.0,26.0472,3.0,26.0402,0.0,0.0,2.0,27.6778,2.0,20.5641,3.0,19.7485,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.8124,0.0,0.0,0.0,0.0,20.5641,0.0,14106210.0
4.0,25.8241,2.0,25.7551,0.0,0.0,2.0,4.47734,1.0,11.5986,2.0,8.11283,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.7551,0.0,0.0,0.0,0.0,11.5986,0.0,4295867.0
3.0,25.8242,2.0,25.5585,0.0,0.0,1.0,10.0118,1.0,14.5716,2.0,12.2064,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.793,0.0,0.0,0.0,0.0,17.7607,0.0,2686031.0
13.0,26.3762,8.0,26.4593,0.0,0.0,1.0,10.6594,3.0,18.5739,8.0,12.3816,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3229,0.0,9061346.0
12.0,26.5748,5.0,26.3674,0.0,0.0,1.0,14.9504,1.0,14.9504,5.0,13.4666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.5577,0.0,0.0,0.0,0.0,18.6082,0.0,10185964.0
11.0,25.7877,10.0,26.7467,0.0,0.0,1.0,22.4566,1.0,22.4566,10.0,22.3621,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.842,0.0,0.0,0.0,0.0,24.723,0.0,27693662.0
6.0,25.8894,4.0,25.6141,0.0,0.0,1.0,11.3964,1.0,12.044,4.0,9.82882,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.6112,11.3964,0.0,0.0,0.0,22.8723,0.0,7562753.0
34.0,27.5101,19.0,27.593,0.0,0.0,1.0,28.1315,2.0,23.5526,19.0,21.0679,2.0,23.4393,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.5617,0.0,0.0,28.1315,0.0,22.0843,0.0,77061385.0
12.0,27.1958,8.0,27.8394,0.0,0.0,1.0,23.6197,3.0,21.7511,8.0,23.4171,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.8695,0.0,0.0,0.0,0.0,21.7511,0.0,264262423.0
4.0,24.4816,3.0,27.8325,0.0,0.0,1.0,7.73892,1.0,18.3467,3.0,9.05228,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.3542,0.0,0.0,0.0,0.0,8.25894,0.0,6332868.0
12.0,25.4642,5.0,25.2271,0.0,0.0,3.0,12.2563,3.0,21.3326,5.0,17.9297,1.0,11.6978,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.1526,0.0,0.0,0.0,0.0,19.7732,0.0,7062140.0
13.0,25.5638,6.0,25.5558,0.0,0.0,0.0,0.0,1.0,16.2717,6.0,20.0259,3.0,22.0516,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.9591,22.0516,0.0,0.0,0.0,20.0259,0.0,46934879.0
10.0,24.6714,6.0,24.2781,0.0,0.0,0.0,0.0,2.0,15.162,6.0,10.6207,0.0,0.0,1.0,3.49651,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.83321,20.4887,0.0,7717068.0
7.0,23.0785,6.0,22.8961,0.0,0.0,1.0,8.6759,1.0,9.78493,6.0,15.7585,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.9582,15.3119,0.0,0.0,0.0,15.1795,0.0,2234895.0
3.0,26.2331,2.0,26.0687,0.0,0.0,1.0,17.7501,1.0,20.5587,2.0,19.5106,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.2369,0.0,0.0,0.0,0.0,19.5106,0.0,25296973.0
6.0,25.77,3.0,25.3472,0.0,0.0,0.0,0.0,3.0,25.6169,3.0,18.8265,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.3795,0.0,0.0,0.0,0.0,19.8879,0.0,54799970.0
3.0,25.6524,2.0,27.0981,0.0,0.0,1.0,10.632,1.0,17.6595,2.0,11.1664,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.6255,0.0,0.0,0.0,0.0,17.6595,0.0,16255223.0
42.0,28.0894,17.0,42.3961,0.0,0.0,13.0,42.9138,18.0,24.1071,17.0,23.2773,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,42.9138,43.207,0.0,31.6069,42.9138,22.7049,0.0,248839491.0
